x,y,gx,gy,gradient,gradient_after_clamp,
14,9,4.000000,0.000000,4.000000,1.000000
15,9,4.000000,0.000000,4.000000,1.000000
16,9,4.000000,0.000000,4.000000,1.000000
17,9,4.000000,0.000000,4.000000,1.000000
18,9,4.000000,0.000000,4.000000,1.000000
19,9,0.000000,0.000000,0.000000,0.000000
0,10,0.000000,0.000000,0.000000,0.000000
1,10,0.407843,0.000000,0.407843,0.407843
2,10,0.407843,0.000000,0.407843,0.407843
3,10,0.407843,0.000000,0.407843,0.407843
4,10,0.407843,0.000000,0.407843,0.407843
5,10,0.407843,0.000000,0.407843,0.407843
6,10,0.407843,0.000000,0.407843,0.407843
7,10,0.407843,0.000000,0.407843,0.407843
8,10,0.415686,0.054902,0.419296,0.419296
9,10,0.321569,-0.815686,0.876784,0.876784
10,10,0.117647,-0.007843,0.117908,0.117908
11,10,0.133333,0.878431,0.888493,0.888493
12,10,0.345098,-0.047059,0.348292,0.348292
13,10,0.423529,-0.062745,0.428152,0.428152
14,10,0.407843,0.000000,0.407843,0.407843
15,10,0.407843,0.000000,0.407843,0.407843
16,10,0.407843,0.000000,0.407843,0.407843
17,10,0.407843,0.000000,0.407843,0.407843
18,10,0.407843,0.000000,0.407843,0.407843
19,10,0.000000,0.000000,0.000000,0.000000
0,11,0.000000,0.000000,0.000000,0.000000
1,11,-3.796078,0.000000,3.796078,1.000000
2,11,-3.796078,0.000000,3.796078,1.000000
3,11,-3.796078,0.000000,3.796078,1.000000
4,11,-3.796078,0.000000,3.796078,1.000000
5,11,-3.796078,0.000000,3.796078,1.000000
6,11,-3.796078,0.000000,3.796078,1.000000
7,11,-3.796078,0.000000,3.796078,1.000000
8,11,-3.827451,0.078431,3.828254,1.000000
9,11,-3.400000,-1.172549,3.596508,1.000000
10,11,-2.886275,0.039216,2.886541,1.000000
11,11,-3.329412,1.258824,3.559441,1.000000
12,11,-3.850980,-0.117647,3.852777,1.000000
13,11,-3.835294,-0.086274,3.836264,1.000000
14,11,-3.796078,0.000000,3.796078,1.000000
15,11,-3.796078,0.000000,3.796078,1.000000
16,11,-3.796078,0.000000,3.796078,1.000000
17,11,-3.796078,0.000000,3.796078,1.000000
18,11,-3.796078,0.000000,3.796078,1.000000
19,11,0.000000,0.000000,0.000000,0.000000
0,12,0.000000,0.000000,0.000000,0.000000
1,12,-0.611765,0.000000,0.611765,0.611765
2,12,-0.611765,0.000000,0.611765,0.611765
3,12,-0.611765,0.000000,0.611765,0.611765
4,12,-0.611765,0.000000,0.611765,0.611765
5,12,-0.611765,0.000000,0.611765,0.611765
6,12,-0.611765,0.000000,0.611765,0.611765
7,12,-0.611765,0.000000,0.611765,0.611765
8,12,-0.545098,0.043137,0.546802,0.546802
9,12,-0.333333,-1.776471,1.807473,1.000000
10,12,-0.054902,-0.149020,0.158811,0.158811
11,12,0.000000,1.835294,1.835294,1.000000
12,12,-0.278431,0.105882,0.297884,0.297884
13,12,-0.545098,-0.058824,0.548263,0.548263
14,12,-0.611765,0.000000,0.611765,0.611765
15,12,-0.611765,0.000000,0.611765,0.611765
16,12,-0.611765,0.000000,0.611765,0.611765
17,12,-0.611765,0.000000,0.611765,0.611765
18,12,-0.611765,0.000000,0.611765,0.611765
19,12,0.000000,0.000000,0.000000,0.000000
0,13,0.000000,0.000000,0.000000,0.000000
1,13,-0.203922,0.000000,0.203922,0.203922
2,13,-0.203922,0.000000,0.203922,0.203922
3,13,-0.203922,0.000000,0.203922,0.203922
4,13,-0.203922,0.000000,0.203922,0.203922
5,13,-0.203922,0.000000,0.203922,0.203922
6,13,-0.203922,0.000000,0.203922,0.203922
7,13,-0.203922,0.000000,0.203922,0.203922
8,13,-0.129412,-0.098039,0.162355,0.162355
9,13,-0.011765,-1.964706,1.964741,1.000000
10,13,0.062745,-0.313726,0.319939,0.319939
11,13,0.133333,1.874510,1.879246,1.000000
12,13,0.066667,0.411765,0.417127,0.417127
13,13,-0.121569,0.090196,0.151375,0.151375
14,13,-0.203922,0.000000,0.203922,0.203922
15,13,-0.203922,0.000000,0.203922,0.203922
16,13,-0.203922,0.000000,0.203922,0.203922
17,13,-0.203922,0.000000,0.203922,0.203922
18,13,-0.203922,0.000000,0.203922,0.203922
19,13,0.000000,0.000000,0.000000,0.000000
0,14,0.000000,0.000000,0.000000,0.000000
1,14,0.000000,0.000000,0.000000,0.000000
2,14,0.000000,0.000000,0.000000,0.000000
3,14,0.000000,0.000000,0.000000,0.000000
